"locale","source_article_id","translated_file","published_url","topic_cluster","severity","finding_type","current_text","suggested_text","evidence","confidence","recommended_action","requires_url_change","requires_manual_review"
"fr-FR","6","src/content/articles/fr/buying-selling/que-verifier-avant-d-acheter-un-smartphone-android-d-occasion.md","https://runcheckapp.com/fr/articles/achat-et-revente/que-verifier-avant-d-acheter-un-smartphone-android-d-occasion/","buying used or refurbished phones","P2","generic_internal_link_copy","guide-d-achat, android et comparaison","Un smartphone haut de gamme acheté neuf l’année précédente peut perdre plusieurs centaines d’euros sur le…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","142","src/content/articles/fr/buying-selling/remplacer-la-batterie-ou-acheter-un-nouveau-telephone-est-ce-rentable.md","https://runcheckapp.com/fr/articles/achat-et-revente/remplacer-la-batterie-ou-acheter-un-nouveau-telephone-est-ce-rentable/","repair, warranty and consumer decisions","P2","generic_internal_link_copy","guide-d-achat, android et comparaison","Guide pratique pour comparer le coût d'un remplacement de batterie Android à l'achat d'un nouveau téléphone…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","49","src/content/articles/fr/charging/chargeur-d-origine-ou-chargeur-tiers-est-ce-important.md","https://runcheckapp.com/fr/articles/recharge/chargeur-d-origine-ou-chargeur-tiers-est-ce-important/","charging and chargers","P2","generic_internal_link_copy","recharge, batterie et android","Meta description : Dans quels cas le chargeur Android d'origine compte, quand un bon chargeur USB-C tiers…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","45","src/content/articles/fr/charging/comment-comparer-la-vitesse-des-chargeurs-sur-android.md","https://runcheckapp.com/fr/articles/recharge/comment-comparer-la-vitesse-des-chargeurs-sur-android/","charging and chargers","P2","generic_internal_link_copy","recharge, batterie et android","Des méthodes pratiques pour comparer la vitesse des chargeurs Android avec des applications, des testeurs de…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","37","src/content/articles/fr/charging/comment-prolonger-l-autonomie-de-la-batterie-de-votre-telephone-android.md","https://runcheckapp.com/fr/articles/recharge/comment-prolonger-l-autonomie-de-la-batterie-de-votre-telephone-android/","charging and chargers","P2","generic_internal_link_copy","recharge, batterie et android","Des conseils Android réellement utiles pour économiser la batterie, notamment sur l'écran, les signaux…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","44","src/content/articles/fr/charging/comment-verifier-si-le-chargeur-de-votre-telephone-est-bon.md","https://runcheckapp.com/fr/articles/recharge/comment-verifier-si-le-chargeur-de-votre-telephone-est-bon/","charging and chargers","P2","generic_internal_link_copy","recharge, batterie et android","Découvrez comment vérifier si le chargeur de votre téléphone Android fournit la bonne puissance grâce à des…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","42","src/content/articles/fr/charging/est-il-mauvais-de-laisser-son-telephone-charger-toute-la-nuit.md","https://runcheckapp.com/fr/articles/recharge/est-il-mauvais-de-laisser-son-telephone-charger-toute-la-nuit/","charging and chargers","P2","generic_internal_link_copy","recharge, batterie et android","La charge nocturne convient aux téléphones modernes lorsque la recharge adaptative ou une limite à 80 % est…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","43","src/content/articles/fr/charging/faut-il-charger-son-telephone-a-100-pour-cent-ou-s-arreter-a-80-pour-cent.md","https://runcheckapp.com/fr/articles/recharge/faut-il-charger-son-telephone-a-100-pour-cent-ou-s-arreter-a-80-pour-cent/","charging and chargers","P2","generic_internal_link_copy","recharge, batterie et android","S'arrêter à 80 % peut prolonger la durée de vie de la batterie, mais la recharge adaptative reste le meilleur…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","51","src/content/articles/fr/charging/fonctionnement-de-la-recharge-intelligente-sur-android.md","https://runcheckapp.com/fr/articles/recharge/fonctionnement-de-la-recharge-intelligente-sur-android/","charging and chargers","P2","generic_internal_link_copy","batterie, etat et diagnostic","Meta description : Explication de la Recharge adaptative, de la Protection de la batterie, de l'Optimisation…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","39","src/content/articles/fr/charging/la-recharge-rapide-est-elle-mauvaise-pour-la-batterie.md","https://runcheckapp.com/fr/articles/recharge/la-recharge-rapide-est-elle-mauvaise-pour-la-batterie/","charging and chargers","P2","generic_internal_link_copy","recharge, batterie et android","La recharge rapide peut accentuer l'usure de la batterie, mais la puissance en watts n'est pas le principal…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","40","src/content/articles/fr/charging/la-recharge-sans-fil-est-elle-mauvaise-pour-la-batterie.md","https://runcheckapp.com/fr/articles/recharge/la-recharge-sans-fil-est-elle-mauvaise-pour-la-batterie/","charging and chargers","P2","generic_internal_link_copy","recharge, batterie et android","La recharge sans fil est généralement sans danger pour la batterie, mais elle produit plus de chaleur qu'un…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","48","src/content/articles/fr/charging/le-telephone-ne-se-recharge-pas-comment-diagnostiquer-le-probleme.md","https://runcheckapp.com/fr/articles/recharge/le-telephone-ne-se-recharge-pas-comment-diagnostiquer-le-probleme/","charging and chargers","P2","generic_internal_link_copy","recharge, batterie et android","Meta description : Une méthode pratique pour diagnostiquer un problème de recharge Android, de la prise murale…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","50","src/content/articles/fr/charging/les-meilleures-pratiques-de-recharge-sur-android-en-2026.md","https://runcheckapp.com/fr/articles/recharge/les-meilleures-pratiques-de-recharge-sur-android-en-2026/","charging and chargers","P2","generic_internal_link_copy","recharge, batterie et android","Meta description : Conseils actuels pour recharger une batterie Android en 2026, notamment la plage 20-80 %…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","52","src/content/articles/fr/charging/pourquoi-mon-telephone-chauffe-t-il-pendant-la-recharge.md","https://runcheckapp.com/fr/articles/recharge/pourquoi-mon-telephone-chauffe-t-il-pendant-la-recharge/","charging and chargers","P2","generic_internal_link_copy","recharge, batterie et android","Meta description : Explication des raisons pour lesquelles les téléphones Android chauffent pendant la…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","47","src/content/articles/fr/charging/pourquoi-mon-telephone-se-recharge-t-il-lentement-causes-et-solutions.md","https://runcheckapp.com/fr/articles/recharge/pourquoi-mon-telephone-se-recharge-t-il-lentement-causes-et-solutions/","charging and chargers","P2","generic_internal_link_copy","recharge, batterie et android","Meta description : Les causes courantes d'une recharge lente sur un téléphone Android et les moyens de les…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
"fr-FR","46","src/content/articles/fr/charging/recharge-usb-c-comprendre-les-watts-les-amperes-et-les-volts.md","https://runcheckapp.com/fr/articles/recharge/recharge-usb-c-comprendre-les-watts-les-amperes-et-les-volts/","charging and chargers","P2","generic_internal_link_copy","recharge, batterie et android","Meta description : Comprendre le rôle des watts, des ampères et des volts dans la recharge d'un smartphone…","Exact match to scripts/import-runcheck-articles.mjs buildLocalizedListSummary() fallback: first three localized tags joined as prose.","high","Replace with an article-specific 70-110 character card summary; the generated suggestion is a draft and must be checked by a native reviewer.","false","true"
